id,date,store_nbr,family,sales,onpromotion
2988909,2017-08-09,23,AUTOMOTIVE,1.0,0
2988910,2017-08-09,23,BABY CARE,0.0,0
2988911,2017-08-09,23,BEAUTY,4.0,2
2988912,2017-08-09,23,BEVERAGES,1285.0,6
2988913,2017-08-09,23,BOOKS,2.0,0
2988914,2017-08-09,23,BREAD/BAKERY,311.605,8
2988915,2017-08-09,23,CELEBRATION,8.0,0
2988916,2017-08-09,23,CLEANING,544.0,9
2988917,2017-08-09,23,DAIRY,494.0,20
2988918,2017-08-09,23,DELI,133.937,5
2988919,2017-08-09,23,EGGS,42.0,0
2988920,2017-08-09,23,FROZEN FOODS,57.0,1
2988921,2017-08-09,23,GROCERY I,2135.0,35
2988922,2017-08-09,23,GROCERY II,33.0,0
2988923,2017-08-09,23,HARDWARE,0.0,0
2988924,2017-08-09,23,HOME AND KITCHEN I,20.0,0
2988925,2017-08-09,23,HOME AND KITCHEN II,14.0,3
2988926,2017-08-09,23,HOME APPLIANCES,0.0,0
2988927,2017-08-09,23,HOME CARE,107.0,6
2988928,2017-08-09,23,LADIESWEAR,13.0,0
2988929,2017-08-09,23,LAWN AND GARDEN,0.0,0
2988930,2017-08-09,23,LINGERIE,1.0,0
2988931,2017-08-09,23,"LIQUOR,WINE,BEER",30.0,2
2988932,2017-08-09,23,MAGAZINES,4.0,0
2988933,2017-08-09,23,MEATS,1152.162,0
2988934,2017-08-09,23,PERSONAL CARE,150.0,10
2988935,2017-08-09,23,PET SUPPLIES,7.0,0
2988936,2017-08-09,23,PLAYERS AND ELECTRONICS,6.0,0
2988937,2017-08-09,23,POULTRY,365.858,0
2988938,2017-08-09,23,PREPARED FOODS,33.915,0
2988939,2017-08-09,23,PRODUCE,1377.942,197
2988940,2017-08-09,23,SCHOOL AND OFFICE SUPPLIES,0.0,0
2988941,2017-08-09,23,SEAFOOD,6.679,0
2988942,2017-08-09,24,AUTOMOTIVE,3.0,0
2988943,2017-08-09,24,BABY CARE,0.0,0
2988944,2017-08-09,24,BEAUTY,5.0,1
2988945,2017-08-09,24,BEVERAGES,3231.0,11
2988946,2017-08-09,24,BOOKS,0.0,0
2988947,2017-08-09,24,BREAD/BAKERY,710.141,10
2988948,2017-08-09,24,CELEBRATION,11.0,0
2988949,2017-08-09,24,CLEANING,1174.0,11
2988950,2017-08-09,24,DAIRY,1187.0,26
2988951,2017-08-09,24,DELI,248.752,7
2988952,2017-08-09,24,EGGS,229.0,0
2988953,2017-08-09,24,FROZEN FOODS,185.23,1
2988954,2017-08-09,24,GROCERY I,3938.0,39
2988955,2017-08-09,24,GROCERY II,9.0,0
2988956,2017-08-09,24,HARDWARE,0.0,0
2988957,2017-08-09,24,HOME AND KITCHEN I,21.0,1
2988958,2017-08-09,24,HOME AND KITCHEN II,26.0,1
2988959,2017-08-09,24,HOME APPLIANCES,0.0,0
2988960,2017-08-09,24,HOME CARE,245.0,5
2988961,2017-08-09,24,LADIESWEAR,9.0,0
2988962,2017-08-09,24,LAWN AND GARDEN,52.0,11
2988963,2017-08-09,24,LINGERIE,7.0,0
2988964,2017-08-09,24,"LIQUOR,WINE,BEER",75.0,3
2988965,2017-08-09,24,MAGAZINES,13.0,0
2988966,2017-08-09,24,MEATS,432.086,0
2988967,2017-08-09,24,PERSONAL CARE,272.0,11
2988968,2017-08-09,24,PET SUPPLIES,7.0,0
2988969,2017-08-09,24,PLAYERS AND ELECTRONICS,5.0,0
2988970,2017-08-09,24,POULTRY,533.535,0
2988971,2017-08-09,24,PREPARED FOODS,133.945,0
2988972,2017-08-09,24,PRODUCE,5486.462,211
2988973,2017-08-09,24,SCHOOL AND OFFICE SUPPLIES,0.0,0
2988974,2017-08-09,24,SEAFOOD,20.207,0
2988975,2017-08-09,25,AUTOMOTIVE,1.0,0
2988976,2017-08-09,25,BABY CARE,0.0,0
2988977,2017-08-09,25,BEAUTY,4.0,2
2988978,2017-08-09,25,BEVERAGES,1783.0,11
2988979,2017-08-09,25,BOOKS,0.0,0
2988980,2017-08-09,25,BREAD/BAKERY,449.919,9
2988981,2017-08-09,25,CELEBRATION,7.0,0
2988982,2017-08-09,25,CLEANING,450.0,7
2988983,2017-08-09,25,DAIRY,623.0,21
2988984,2017-08-09,25,DELI,149.992,8
2988985,2017-08-09,25,EGGS,124.0,0
2988986,2017-08-09,25,FROZEN FOODS,96.649,2
2988987,2017-08-09,25,GROCERY I,1972.0,44
2988988,2017-08-09,25,GROCERY II,21.0,0
2988989,2017-08-09,25,HARDWARE,0.0,0
2988990,2017-08-09,25,HOME AND KITCHEN I,23.0,0
2988991,2017-08-09,25,HOME AND KITCHEN II,17.0,0
2988992,2017-08-09,25,HOME APPLIANCES,0.0,0
2988993,2017-08-09,25,HOME CARE,98.0,3
2988994,2017-08-09,25,LADIESWEAR,0.0,0
2988995,2017-08-09,25,LAWN AND GARDEN,44.0,9
2988996,2017-08-09,25,LINGERIE,3.0,0
2988997,2017-08-09,25,"LIQUOR,WINE,BEER",127.0,3
2988998,2017-08-09,25,MAGAZINES,3.0,0
2988999,2017-08-09,25,MEATS,232.689,0
2989000,2017-08-09,25,PERSONAL CARE,110.0,8
2989001,2017-08-09,25,PET SUPPLIES,10.0,0
2989002,2017-08-09,25,PLAYERS AND ELECTRONICS,1.0,0
2989003,2017-08-09,25,POULTRY,219.155,0
2989004,2017-08-09,25,PREPARED FOODS,51.363,0
2989005,2017-08-09,25,PRODUCE,3086.091,164
2989006,2017-08-09,25,SCHOOL AND OFFICE SUPPLIES,0.0,0
2989007,2017-08-09,25,SEAFOOD,1.0,0
2989008,2017-08-09,26,AUTOMOTIVE,3.0,0
2989009,2017-08-09,26,BABY CARE,0.0,0
2989010,2017-08-09,26,BEAUTY,0.0,0
2989011,2017-08-09,26,BEVERAGES,549.0,6
2989012,2017-08-09,26,BOOKS,0.0,0
2989013,2017-08-09,26,BREAD/BAKERY,211.0,11
2989014,2017-08-09,26,CELEBRATION,1.0,0
2989015,2017-08-09,26,CLEANING,157.0,3
2989016,2017-08-09,26,DAIRY,174.0,14
2989017,2017-08-09,26,DELI,48.8,6
2989018,2017-08-09,26,EGGS,20.0,0
2989019,2017-08-09,26,FROZEN FOODS,26.0,0
2989020,2017-08-09,26,GROCERY I,901.0,31
2989021,2017-08-09,26,GROCERY II,0.0,0
2989022,2017-08-09,26,HARDWARE,1.0,0
2989023,2017-08-09,26,HOME AND KITCHEN I,5.0,0
2989024,2017-08-09,26,HOME AND KITCHEN II,11.0,1
2989025,2017-08-09,26,HOME APPLIANCES,0.0,0
2989026,2017-08-09,26,HOME CARE,33.0,3
2989027,2017-08-09,26,LADIESWEAR,0.0,0
2989028,2017-08-09,26,LAWN AND GARDEN,2.0,0
2989029,2017-08-09,26,LINGERIE,0.0,0
2989030,2017-08-09,26,"LIQUOR,WINE,BEER",19.0,1
2989031,2017-08-09,26,MAGAZINES,0.0,0
2989032,2017-08-09,26,MEATS,184.173,0
2989033,2017-08-09,26,PERSONAL CARE,61.0,6
2989034,2017-08-09,26,PET SUPPLIES,2.0,0
2989035,2017-08-09,26,PLAYERS AND ELECTRONICS,0.0,0
2989036,2017-08-09,26,POULTRY,104.133995,1
2989037,2017-08-09,26,PREPARED FOODS,23.0,0
2989038,2017-08-09,26,PRODUCE,919.624,124
2989039,2017-08-09,26,SCHOOL AND OFFICE SUPPLIES,0.0,0
2989040,2017-08-09,26,SEAFOOD,2.0,0
2989041,2017-08-09,27,AUTOMOTIVE,5.0,0
2989042,2017-08-09,27,BABY CARE,4.0,0
2989043,2017-08-09,27,BEAUTY,4.0,1
2989044,2017-08-09,27,BEVERAGES,2285.0,8
2989045,2017-08-09,27,BOOKS,0.0,0
2989046,2017-08-09,27,BREAD/BAKERY,520.175,12
2989047,2017-08-09,27,CELEBRATION,3.0,0
2989048,2017-08-09,27,CLEANING,707.0,11
2989049,2017-08-09,27,DAIRY,766.0,25
2989050,2017-08-09,27,DELI,248.512,6
2989051,2017-08-09,27,EGGS,228.0,0
2989052,2017-08-09,27,FROZEN FOODS,104.814,1
2989053,2017-08-09,27,GROCERY I,3078.0,41
2989054,2017-08-09,27,GROCERY II,27.0,0
2989055,2017-08-09,27,HARDWARE,1.0,0
2989056,2017-08-09,27,HOME AND KITCHEN I,12.0,0
2989057,2017-08-09,27,HOME AND KITCHEN II,15.0,2
2989058,2017-08-09,27,HOME APPLIANCES,0.0,0
2989059,2017-08-09,27,HOME CARE,167.0,4
2989060,2017-08-09,27,LADIESWEAR,7.0,0
2989061,2017-08-09,27,LAWN AND GARDEN,22.0,6
2989062,2017-08-09,27,LINGERIE,13.0,0
2989063,2017-08-09,27,"LIQUOR,WINE,BEER",150.0,3
2989064,2017-08-09,27,MAGAZINES,2.0,0
2989065,2017-08-09,27,MEATS,240.62999,0
2989066,2017-08-09,27,PERSONAL CARE,181.0,7
2989067,2017-08-09,27,PET SUPPLIES,7.0,0
2989068,2017-08-09,27,PLAYERS AND ELECTRONICS,13.0,0
2989069,2017-08-09,27,POULTRY,338.372,0
2989070,2017-08-09,27,PREPARED FOODS,64.543,0
2989071,2017-08-09,27,PRODUCE,3704.424,208
2989072,2017-08-09,27,SCHOOL AND OFFICE SUPPLIES,0.0,0
2989073,2017-08-09,27,SEAFOOD,19.904,0
2989074,2017-08-09,28,AUTOMOTIVE,4.0,0
2989075,2017-08-09,28,BABY CARE,0.0,0
2989076,2017-08-09,28,BEAUTY,1.0,0
2989077,2017-08-09,28,BEVERAGES,1979.0,27
2989078,2017-08-09,28,BOOKS,0.0,0
2989079,2017-08-09,28,BREAD/BAKERY,427.0,12
2989080,2017-08-09,28,CELEBRATION,19.0,0
2989081,2017-08-09,28,CLEANING,600.0,18
2989082,2017-08-09,28,DAIRY,580.0,128
2989083,2017-08-09,28,DELI,254.604,8
2989084,2017-08-09,28,EGGS,141.0,1
2989085,2017-08-09,28,FROZEN FOODS,43.159,0
2989086,2017-08-09,28,GROCERY I,2973.844,56
2989087,2017-08-09,28,GROCERY II,8.0,0
2989088,2017-08-09,28,HARDWARE,1.0,0
2989089,2017-08-09,28,HOME AND KITCHEN I,18.0,0
2989090,2017-08-09,28,HOME AND KITCHEN II,12.0,1
2989091,2017-08-09,28,HOME APPLIANCES,0.0,0
2989092,2017-08-09,28,HOME CARE,146.0,4
2989093,2017-08-09,28,LADIESWEAR,0.0,0
2989094,2017-08-09,28,LAWN AND GARDEN,8.0,0
2989095,2017-08-09,28,LINGERIE,5.0,0
2989096,2017-08-09,28,"LIQUOR,WINE,BEER",37.0,3
2989097,2017-08-09,28,MAGAZINES,0.0,0
2989098,2017-08-09,28,MEATS,163.799,0
2989099,2017-08-09,28,PERSONAL CARE,436.0,5
2989100,2017-08-09,28,PET SUPPLIES,7.0,0
2989101,2017-08-09,28,PLAYERS AND ELECTRONICS,3.0,0
2989102,2017-08-09,28,POULTRY,171.418,0
2989103,2017-08-09,28,PREPARED FOODS,57.978,0
2989104,2017-08-09,28,PRODUCE,944.797,6
2989105,2017-08-09,28,SCHOOL AND OFFICE SUPPLIES,4.0,0
2989106,2017-08-09,28,SEAFOOD,3.0,0
2989107,2017-08-09,29,AUTOMOTIVE,2.0,0
2989108,2017-08-09,29,BABY CARE,1.0,0
2989109,2017-08-09,29,BEAUTY,4.0,1
2989110,2017-08-09,29,BEVERAGES,2680.0,32
2989111,2017-08-09,29,BOOKS,0.0,0
2989112,2017-08-09,29,BREAD/BAKERY,455.0,12
2989113,2017-08-09,29,CELEBRATION,14.0,0
2989114,2017-08-09,29,CLEANING,660.0,19
2989115,2017-08-09,29,DAIRY,627.0,133
2989116,2017-08-09,29,DELI,215.949,6
2989117,2017-08-09,29,EGGS,113.0,1
2989118,2017-08-09,29,FROZEN FOODS,56.0,0
2989119,2017-08-09,29,GROCERY I,3081.961,72
2989120,2017-08-09,29,GROCERY II,14.0,0
2989121,2017-08-09,29,HARDWARE,1.0,0
2989122,2017-08-09,29,HOME AND KITCHEN I,6.0,1
2989123,2017-08-09,29,HOME AND KITCHEN II,8.0,1
2989124,2017-08-09,29,HOME APPLIANCES,0.0,0
2989125,2017-08-09,29,HOME CARE,158.0,5
2989126,2017-08-09,29,LADIESWEAR,0.0,0
2989127,2017-08-09,29,LAWN AND GARDEN,14.0,0
2989128,2017-08-09,29,LINGERIE,14.0,0
2989129,2017-08-09,29,"LIQUOR,WINE,BEER",67.0,3
2989130,2017-08-09,29,MAGAZINES,0.0,0
2989131,2017-08-09,29,MEATS,109.348,0
2989132,2017-08-09,29,PERSONAL CARE,139.0,6
2989133,2017-08-09,29,PET SUPPLIES,1.0,0
2989134,2017-08-09,29,PLAYERS AND ELECTRONICS,1.0,0
2989135,2017-08-09,29,POULTRY,136.87,1
2989136,2017-08-09,29,PREPARED FOODS,62.816,1
2989137,2017-08-09,29,PRODUCE,791.476,5
2989138,2017-08-09,29,SCHOOL AND OFFICE SUPPLIES,1.0,0
2989139,2017-08-09,29,SEAFOOD,4.0,0
2989140,2017-08-09,3,AUTOMOTIVE,6.0,0
2989141,2017-08-09,3,BABY CARE,0.0,0
2989142,2017-08-09,3,BEAUTY,13.0,1
2989143,2017-08-09,3,BEVERAGES,6825.0,11
2989144,2017-08-09,3,BOOKS,0.0,0
2989145,2017-08-09,3,BREAD/BAKERY,1169.541,11
2989146,2017-08-09,3,CELEBRATION,24.0,0
2989147,2017-08-09,3,CLEANING,1720.0,12
2989148,2017-08-09,3,DAIRY,1918.0,25
2989149,2017-08-09,3,DELI,299.094,9
2989150,2017-08-09,3,EGGS,423.0,0
2989151,2017-08-09,3,FROZEN FOODS,244.759,1
2989152,2017-08-09,3,GROCERY I,7285.0,49
2989153,2017-08-09,3,GROCERY II,97.0,0
2989154,2017-08-09,3,HARDWARE,3.0,0
2989155,2017-08-09,3,HOME AND KITCHEN I,84.0,0
2989156,2017-08-09,3,HOME AND KITCHEN II,39.0,3
2989157,2017-08-09,3,HOME APPLIANCES,0.0,0
2989158,2017-08-09,3,HOME CARE,394.0,10
2989159,2017-08-09,3,LADIESWEAR,34.0,0
2989160,2017-08-09,3,LAWN AND GARDEN,72.0,10
2989161,2017-08-09,3,LINGERIE,12.0,2
2989162,2017-08-09,3,"LIQUOR,WINE,BEER",156.0,4
2989163,2017-08-09,3,MAGAZINES,24.0,0
2989164,2017-08-09,3,MEATS,610.756,0
2989165,2017-08-09,3,PERSONAL CARE,478.0,11
2989166,2017-08-09,3,PET SUPPLIES,14.0,0
2989167,2017-08-09,3,PLAYERS AND ELECTRONICS,21.0,0
2989168,2017-08-09,3,POULTRY,943.184,0
2989169,2017-08-09,3,PREPARED FOODS,255.534,0
2989170,2017-08-09,3,PRODUCE,9710.546,222
2989171,2017-08-09,3,SCHOOL AND OFFICE SUPPLIES,3.0,0
2989172,2017-08-09,3,SEAFOOD,83.973,0
2989173,2017-08-09,30,AUTOMOTIVE,7.0,0
2989174,2017-08-09,30,BABY CARE,0.0,0
2989175,2017-08-09,30,BEAUTY,0.0,0
2989176,2017-08-09,30,BEVERAGES,1699.0,25
2989177,2017-08-09,30,BOOKS,0.0,0
2989178,2017-08-09,30,BREAD/BAKERY,163.0,11
2989179,2017-08-09,30,CELEBRATION,12.0,0
2989180,2017-08-09,30,CLEANING,397.0,10
2989181,2017-08-09,30,DAIRY,304.0,83
2989182,2017-08-09,30,DELI,106.0,5
2989183,2017-08-09,30,EGGS,101.0,1
2989184,2017-08-09,30,FROZEN FOODS,40.55,0
2989185,2017-08-09,30,GROCERY I,1637.0,44
2989186,2017-08-09,30,GROCERY II,0.0,0
2989187,2017-08-09,30,HARDWARE,0.0,0
2989188,2017-08-09,30,HOME AND KITCHEN I,13.0,0
2989189,2017-08-09,30,HOME AND KITCHEN II,10.0,1
2989190,2017-08-09,30,HOME APPLIANCES,0.0,0
2989191,2017-08-09,30,HOME CARE,119.0,6
2989192,2017-08-09,30,LADIESWEAR,0.0,0
2989193,2017-08-09,30,LAWN AND GARDEN,0.0,0
2989194,2017-08-09,30,LINGERIE,1.0,0
2989195,2017-08-09,30,"LIQUOR,WINE,BEER",33.0,3
2989196,2017-08-09,30,MAGAZINES,1.0,0
2989197,2017-08-09,30,MEATS,48.245,0
2989198,2017-08-09,30,PERSONAL CARE,62.0,3
2989199,2017-08-09,30,PET SUPPLIES,1.0,0
2989200,2017-08-09,30,PLAYERS AND ELECTRONICS,5.0,0
2989201,2017-08-09,30,POULTRY,96.109,1
2989202,2017-08-09,30,PREPARED FOODS,20.0,0
2989203,2017-08-09,30,PRODUCE,438.134,1
2989204,2017-08-09,30,SCHOOL AND OFFICE SUPPLIES,0.0,0
2989205,2017-08-09,30,SEAFOOD,6.0,0
2989206,2017-08-09,31,AUTOMOTIVE,15.0,0
2989207,2017-08-09,31,BABY CARE,0.0,0
2989208,2017-08-09,31,BEAUTY,0.0,0
2989209,2017-08-09,31,BEVERAGES,2766.0,29
2989210,2017-08-09,31,BOOKS,0.0,0
2989211,2017-08-09,31,BREAD/BAKERY,415.0,7
2989212,2017-08-09,31,CELEBRATION,10.0,0
2989213,2017-08-09,31,CLEANING,764.0,14
2989214,2017-08-09,31,DAIRY,651.0,121
2989215,2017-08-09,31,DELI,185.141,6
2989216,2017-08-09,31,EGGS,237.0,1
2989217,2017-08-09,31,FROZEN FOODS,103.3,1
2989218,2017-08-09,31,GROCERY I,4669.398,69
2989219,2017-08-09,31,GROCERY II,24.0,0
2989220,2017-08-09,31,HARDWARE,0.0,0
2989221,2017-08-09,31,HOME AND KITCHEN I,12.0,0
2989222,2017-08-09,31,HOME AND KITCHEN II,14.0,1
2989223,2017-08-09,31,HOME APPLIANCES,0.0,0
2989224,2017-08-09,31,HOME CARE,191.0,8
2989225,2017-08-09,31,LADIESWEAR,3.0,0
2989226,2017-08-09,31,LAWN AND GARDEN,9.0,0
2989227,2017-08-09,31,LINGERIE,4.0,0
2989228,2017-08-09,31,"LIQUOR,WINE,BEER",11.0,1
2989229,2017-08-09,31,MAGAZINES,3.0,0
2989230,2017-08-09,31,MEATS,280.835,0
2989231,2017-08-09,31,PERSONAL CARE,186.0,9
2989232,2017-08-09,31,PET SUPPLIES,3.0,0
2989233,2017-08-09,31,PLAYERS AND ELECTRONICS,4.0,0
2989234,2017-08-09,31,POULTRY,92.235,0
2989235,2017-08-09,31,PREPARED FOODS,44.0,1
2989236,2017-08-09,31,PRODUCE,934.27,6
2989237,2017-08-09,31,SCHOOL AND OFFICE SUPPLIES,1.0,0
2989238,2017-08-09,31,SEAFOOD,4.0,0
2989239,2017-08-09,32,AUTOMOTIVE,1.0,0
2989240,2017-08-09,32,BABY CARE,0.0,0
2989241,2017-08-09,32,BEAUTY,0.0,0
2989242,2017-08-09,32,BEVERAGES,745.0,22
2989243,2017-08-09,32,BOOKS,0.0,0
2989244,2017-08-09,32,BREAD/BAKERY,158.0,7
2989245,2017-08-09,32,CELEBRATION,4.0,0
2989246,2017-08-09,32,CLEANING,352.0,15
2989247,2017-08-09,32,DAIRY,136.0,61
2989248,2017-08-09,32,DELI,69.0,2
2989249,2017-08-09,32,EGGS,143.0,1
2989250,2017-08-09,32,FROZEN FOODS,19.0,0
2989251,2017-08-09,32,GROCERY I,1706.0,50
2989252,2017-08-09,32,GROCERY II,2.0,0
2989253,2017-08-09,32,HARDWARE,0.0,0
2989254,2017-08-09,32,HOME AND KITCHEN I,8.0,1
2989255,2017-08-09,32,HOME AND KITCHEN II,2.0,0
2989256,2017-08-09,32,HOME APPLIANCES,1.0,0
2989257,2017-08-09,32,HOME CARE,54.0,2
2989258,2017-08-09,32,LADIESWEAR,0.0,0
2989259,2017-08-09,32,LAWN AND GARDEN,0.0,0
2989260,2017-08-09,32,LINGERIE,0.0,0
2989261,2017-08-09,32,"LIQUOR,WINE,BEER",14.0,1
2989262,2017-08-09,32,MAGAZINES,0.0,0
2989263,2017-08-09,32,MEATS,39.672,0
2989264,2017-08-09,32,PERSONAL CARE,60.0,2
2989265,2017-08-09,32,PET SUPPLIES,1.0,0
2989266,2017-08-09,32,PLAYERS AND ELECTRONICS,1.0,0
2989267,2017-08-09,32,POULTRY,46.765,0
2989268,2017-08-09,32,PREPARED FOODS,6.0,0
2989269,2017-08-09,32,PRODUCE,115.995,2
2989270,2017-08-09,32,SCHOOL AND OFFICE SUPPLIES,0.0,0
2989271,2017-08-09,32,SEAFOOD,2.0,0
2989272,2017-08-09,33,AUTOMOTIVE,7.0,0
2989273,2017-08-09,33,BABY CARE,0.0,0
2989274,2017-08-09,33,BEAUTY,5.0,1
2989275,2017-08-09,33,BEVERAGES,2448.0,26
2989276,2017-08-09,33,BOOKS,0.0,0
2989277,2017-08-09,33,BREAD/BAKERY,166.0,7
2989278,2017-08-09,33,CELEBRATION,13.0,0
2989279,2017-08-09,33,CLEANING,725.0,18
2989280,2017-08-09,33,DAIRY,564.0,100
2989281,2017-08-09,33,DELI,168.0,6
2989282,2017-08-09,33,EGGS,95.0,1
2989283,2017-08-09,33,FROZEN FOODS,57.909,1
2989284,2017-08-09,33,GROCERY I,2620.0,59
2989285,2017-08-09,33,GROCERY II,3.0,0
2989286,2017-08-09,33,HARDWARE,0.0,0
2989287,2017-08-09,33,HOME AND KITCHEN I,19.0,0
2989288,2017-08-09,33,HOME AND KITCHEN II,17.0,1
2989289,2017-08-09,33,HOME APPLIANCES,0.0,0
2989290,2017-08-09,33,HOME CARE,184.0,6
2989291,2017-08-09,33,LADIESWEAR,0.0,0
2989292,2017-08-09,33,LAWN AND GARDEN,0.0,0
2989293,2017-08-09,33,LINGERIE,15.0,0
2989294,2017-08-09,33,"LIQUOR,WINE,BEER",94.0,2
2989295,2017-08-09,33,MAGAZINES,1.0,0
2989296,2017-08-09,33,MEATS,268.209,0
2989297,2017-08-09,33,PERSONAL CARE,132.0,6
2989298,2017-08-09,33,PET SUPPLIES,2.0,0
2989299,2017-08-09,33,PLAYERS AND ELECTRONICS,5.0,0
2989300,2017-08-09,33,POULTRY,205.608,1
2989301,2017-08-09,33,PREPARED FOODS,25.0,0
2989302,2017-08-09,33,PRODUCE,921.191,7
2989303,2017-08-09,33,SCHOOL AND OFFICE SUPPLIES,0.0,0
2989304,2017-08-09,33,SEAFOOD,0.0,0
2989305,2017-08-09,34,AUTOMOTIVE,3.0,0
2989306,2017-08-09,34,BABY CARE,0.0,0
2989307,2017-08-09,34,BEAUTY,3.0,2
2989308,2017-08-09,34,BEVERAGES,2101.0,23
2989309,2017-08-09,34,BOOKS,0.0,0
2989310,2017-08-09,34,BREAD/BAKERY,620.0,12
2989311,2017-08-09,34,CELEBRATION,9.0,0
2989312,2017-08-09,34,CLEANING,907.0,24
2989313,2017-08-09,34,DAIRY,701.0,129
2989314,2017-08-09,34,DELI,199.123,6
2989315,2017-08-09,34,EGGS,112.0,1
2989316,2017-08-09,34,FROZEN FOODS,72.0,0
2989317,2017-08-09,34,GROCERY I,3356.055,68
2989318,2017-08-09,34,GROCERY II,5.0,0
2989319,2017-08-09,34,HARDWARE,3.0,0
2989320,2017-08-09,34,HOME AND KITCHEN I,24.0,1
2989321,2017-08-09,34,HOME AND KITCHEN II,28.0,2
2989322,2017-08-09,34,HOME APPLIANCES,0.0,0
2989323,2017-08-09,34,HOME CARE,157.0,6
2989324,2017-08-09,34,LADIESWEAR,4.0,0
2989325,2017-08-09,34,LAWN AND GARDEN,2.0,0
2989326,2017-08-09,34,LINGERIE,6.0,0
2989327,2017-08-09,34,"LIQUOR,WINE,BEER",31.0,3
2989328,2017-08-09,34,MAGAZINES,1.0,0
2989329,2017-08-09,34,MEATS,173.526,0
2989330,2017-08-09,34,PERSONAL CARE,196.0,7
2989331,2017-08-09,34,PET SUPPLIES,0.0,0
2989332,2017-08-09,34,PLAYERS AND ELECTRONICS,4.0,0
2989333,2017-08-09,34,POULTRY,155.513,0
2989334,2017-08-09,34,PREPARED FOODS,15.0,0
2989335,2017-08-09,34,PRODUCE,624.635,3
2989336,2017-08-09,34,SCHOOL AND OFFICE SUPPLIES,3.0,0
2989337,2017-08-09,34,SEAFOOD,6.0,1
2989338,2017-08-09,35,AUTOMOTIVE,1.0,0
2989339,2017-08-09,35,BABY CARE,0.0,0
2989340,2017-08-09,35,BEAUTY,1.0,0
2989341,2017-08-09,35,BEVERAGES,1103.0,19
2989342,2017-08-09,35,BOOKS,0.0,0
2989343,2017-08-09,35,BREAD/BAKERY,100.0,6
2989344,2017-08-09,35,CELEBRATION,1.0,0
2989345,2017-08-09,35,CLEANING,385.0,15
2989346,2017-08-09,35,DAIRY,193.0,60
2989347,2017-08-09,35,DELI,60.0,4
2989348,2017-08-09,35,EGGS,114.0,2
2989349,2017-08-09,35,FROZEN FOODS,39.0,0
2989350,2017-08-09,35,GROCERY I,1385.0,56
2989351,2017-08-09,35,GROCERY II,1.0,0
2989352,2017-08-09,35,HARDWARE,3.0,0
2989353,2017-08-09,35,HOME AND KITCHEN I,3.0,0
2989354,2017-08-09,35,HOME AND KITCHEN II,2.0,0
2989355,2017-08-09,35,HOME APPLIANCES,0.0,0
2989356,2017-08-09,35,HOME CARE,39.0,3
2989357,2017-08-09,35,LADIESWEAR,0.0,0
2989358,2017-08-09,35,LAWN AND GARDEN,0.0,0
2989359,2017-08-09,35,LINGERIE,0.0,0
2989360,2017-08-09,35,"LIQUOR,WINE,BEER",42.0,2
2989361,2017-08-09,35,MAGAZINES,0.0,0
2989362,2017-08-09,35,MEATS,110.039,0
2989363,2017-08-09,35,PERSONAL CARE,72.0,5
2989364,2017-08-09,35,PET SUPPLIES,0.0,0
2989365,2017-08-09,35,PLAYERS AND ELECTRONICS,2.0,0
2989366,2017-08-09,35,POULTRY,16.234001,1
2989367,2017-08-09,35,PREPARED FOODS,17.0,1
2989368,2017-08-09,35,PRODUCE,261.509,3
2989369,2017-08-09,35,SCHOOL AND OFFICE SUPPLIES,0.0,0
2989370,2017-08-09,35,SEAFOOD,0.0,0
2989371,2017-08-09,36,AUTOMOTIVE,9.0,0
2989372,2017-08-09,36,BABY CARE,0.0,0
2989373,2017-08-09,36,BEAUTY,2.0,0
2989374,2017-08-09,36,BEVERAGES,4250.0,27
2989375,2017-08-09,36,BOOKS,0.0,0
2989376,2017-08-09,36,BREAD/BAKERY,411.0,10
2989377,2017-08-09,36,CELEBRATION,10.0,0
2989378,2017-08-09,36,CLEANING,782.0,17
2989379,2017-08-09,36,DAIRY,558.0,124
2989380,2017-08-09,36,DELI,179.069,7
2989381,2017-08-09,36,EGGS,89.0,1
2989382,2017-08-09,36,FROZEN FOODS,67.0,1
2989383,2017-08-09,36,GROCERY I,3748.875,67
2989384,2017-08-09,36,GROCERY II,4.0,0
2989385,2017-08-09,36,HARDWARE,0.0,0
2989386,2017-08-09,36,HOME AND KITCHEN I,12.0,0
2989387,2017-08-09,36,HOME AND KITCHEN II,8.0,1
2989388,2017-08-09,36,HOME APPLIANCES,0.0,0
2989389,2017-08-09,36,HOME CARE,177.0,5
2989390,2017-08-09,36,LADIESWEAR,0.0,0
2989391,2017-08-09,36,LAWN AND GARDEN,18.0,0
2989392,2017-08-09,36,LINGERIE,5.0,0
2989393,2017-08-09,36,"LIQUOR,WINE,BEER",59.0,4
2989394,2017-08-09,36,MAGAZINES,0.0,0
2989395,2017-08-09,36,MEATS,209.556,0
2989396,2017-08-09,36,PERSONAL CARE,184.0,9
2989397,2017-08-09,36,PET SUPPLIES,6.0,0
2989398,2017-08-09,36,PLAYERS AND ELECTRONICS,6.0,0
2989399,2017-08-09,36,POULTRY,93.236,0
2989400,2017-08-09,36,PREPARED FOODS,43.912,1
2989401,2017-08-09,36,PRODUCE,1076.124,6
2989402,2017-08-09,36,SCHOOL AND OFFICE SUPPLIES,2.0,0
2989403,2017-08-09,36,SEAFOOD,1.0,0
2989404,2017-08-09,37,AUTOMOTIVE,6.0,0
